month,ticker,forward_return,execution_date_start,execution_date_end,label
2021-05,BA,-0.07409436978012351,2021-06-02,2021-07-02,0.08695652173913043
2021-05,BAX,0.005410874282332667,2021-06-02,2021-07-02,0.5217391304347826
2021-05,BBY,-0.016736544034164358,2021-06-02,2021-07-02,0.3565217391304348
2021-05,BDX,0.044552474075869375,2021-06-02,2021-07-02,0.7014492753623188
2021-05,BEN,-0.07869334444194864,2021-06-02,2021-07-02,0.06666666666666667
2021-05,BKNG,-0.03409519774241565,2021-06-02,2021-07-02,0.2463768115942029
2021-05,BKR,-0.1035402625206906,2021-06-02,2021-07-02,0.034782608695652174
2021-05,BLK,0.011706253824945945,2021-06-02,2021-07-02,0.553623188405797
2021-05,BMY,0.042581103383224184,2021-06-02,2021-07-02,0.6956521739130435
2021-05,BR,0.04089887559846228,2021-06-02,2021-07-02,0.6869565217391305
2021-05,BRK.B,-0.037583595301669104,2021-06-02,2021-07-02,0.22608695652173913
2021-05,BSX,0.05551544159360278,2021-06-02,2021-07-02,0.7478260869565218
2021-05,BWA,-0.08013503905930819,2021-06-02,2021-07-02,0.06086956521739131
2021-05,BXP,-0.03596849935999069,2021-06-02,2021-07-02,0.23768115942028986
2021-05,CAG,-0.0774377004642599,2021-06-02,2021-07-02,0.07246376811594203
2021-05,CAH,0.03896389383455423,2021-06-02,2021-07-02,0.6811594202898551
2021-05,CAT,-0.10556166079473872,2021-06-02,2021-07-02,0.028985507246376812
2021-05,CBOE,0.045357856177158595,2021-06-02,2021-07-02,0.7072463768115942
2021-05,CBRE,-0.04543943862033151,2021-06-02,2021-07-02,0.17391304347826086
2021-05,CCL,-0.16767801981878216,2021-06-02,2021-07-02,0.005797101449275362
2021-05,CDNS,0.10768492566900112,2021-06-02,2021-07-02,0.9072463768115943
2021-05,CDW,0.07232043830999779,2021-06-02,2021-07-02,0.8173913043478261
2021-05,CE,-0.0667110306898403,2021-06-02,2021-07-02,0.10434782608695652
2021-05,CERN,,2021-06-02,2021-07-02,
2021-05,CF,-0.053567636102191174,2021-06-02,2021-07-02,0.1391304347826087
2021-05,CHD,0.0019974103801390086,2021-06-02,2021-07-02,0.4985507246376812
2021-05,CHRW,-0.013465151727213742,2021-06-02,2021-07-02,0.3681159420289855
2021-05,CHTR,0.07248878279471338,2021-06-02,2021-07-02,0.8202898550724638
2021-05,CL,-0.014237671613264502,2021-06-02,2021-07-02,0.3652173913043478
2021-05,CMCSA,0.03051678315713713,2021-06-02,2021-07-02,0.6434782608695652
2021-05,CME,-0.008799111367527312,2021-06-02,2021-07-02,0.4144927536231884
2021-05,CMG,0.14972215212490547,2021-06-02,2021-07-02,0.9536231884057971
2021-05,CMI,-0.06930922038985488,2021-06-02,2021-07-02,0.09855072463768116
2021-05,CNC,0.017490657380401453,2021-06-02,2021-07-02,0.5855072463768116
2021-05,COO,0.059944384141948914,2021-06-02,2021-07-02,0.7710144927536232
2021-05,COP,0.06373983294955576,2021-06-02,2021-07-02,0.7855072463768116
2021-05,COST,0.048214542042001485,2021-06-02,2021-07-02,0.7246376811594203
2021-05,CPRT,0.08678883670741744,2021-06-02,2021-07-02,0.8492753623188406
2021-05,CRL,0.13565189881448014,2021-06-02,2021-07-02,0.9391304347826087
2021-05,CRM,0.05788064865631615,2021-06-02,2021-07-02,0.7652173913043478
2021-05,CSCO,0.018000011678082073,2021-06-02,2021-07-02,0.591304347826087
2021-05,CSX,-0.01847778510091047,2021-06-02,2021-07-02,0.34492753623188405
2021-05,CTAS,0.08862264602307346,2021-06-02,2021-07-02,0.8521739130434782
2021-05,CTLT,,2021-06-02,2021-07-02,
2021-05,CTSH,-0.02356589042730106,2021-06-02,2021-07-02,0.3072463768115942
2021-05,CTVA,-0.025405037757428195,2021-06-02,2021-07-02,0.30144927536231886
2021-05,CTXS,,2021-06-02,2021-07-02,
2021-05,CVS,-0.04140019504398118,2021-06-02,2021-07-02,0.20579710144927535
2021-05,CVX,-0.01859732092986166,2021-06-02,2021-07-02,0.34202898550724636
2021-05,CZR,-0.06645390600669143,2021-06-02,2021-07-02,0.1072463768115942
2021-05,D,-0.020459526593325505,2021-06-02,2021-07-02,0.32753623188405795
2021-05,DAL,-0.07577997556813676,2021-06-02,2021-07-02,0.0782608695652174
2021-05,DD,-0.0690063292890718,2021-06-02,2021-07-02,0.10144927536231885
2021-05,DE,-0.009253898904745261,2021-06-02,2021-07-02,0.4115942028985507
2021-05,DG,0.08268923577283882,2021-06-02,2021-07-02,0.8376811594202899
2021-05,DGX,0.04540109055934893,2021-06-02,2021-07-02,0.7101449275362319
2021-05,DHI,-0.006454362631366228,2021-06-02,2021-07-02,0.4289855072463768
2021-05,DHR,0.13319479510131305,2021-06-02,2021-07-02,0.9333333333333333
2021-05,DIS,0.0006215985904622912,2021-06-02,2021-07-02,0.48405797101449277
2021-05,DISH,,2021-06-02,2021-07-02,
2021-05,DLR,-0.022018522931276818,2021-06-02,2021-07-02,0.3159420289855073
2021-05,DLTR,0.014692325075252866,2021-06-02,2021-07-02,0.5681159420289855
2021-05,DOV,0.0037029099459040538,2021-06-02,2021-07-02,0.5159420289855072
2021-05,DOW,-0.0788977835841852,2021-06-02,2021-07-02,0.06376811594202898
2021-05,DPZ,0.11503101306154084,2021-06-02,2021-07-02,0.9188405797101449
2021-05,DRE,,2021-06-02,2021-07-02,
2021-05,DTE,-0.03694575291426139,2021-06-02,2021-07-02,0.2318840579710145
2021-05,DUK,-0.011621094037257196,2021-06-02,2021-07-02,0.3855072463768116
2021-05,DVA,0.023660244265643282,2021-06-02,2021-07-02,0.6173913043478261
2021-05,DVN,-0.03986671238734907,2021-06-02,2021-07-02,0.2144927536231884
2021-05,DXC,0.019617772306889325,2021-06-02,2021-07-02,0.6
2021-05,DXCM,0.16334674168764285,2021-06-02,2021-07-02,0.9681159420289855
2021-05,EBAY,0.10518841224905584,2021-06-02,2021-07-02,0.9014492753623189
2021-05,ECL,-0.017153198674596637,2021-06-02,2021-07-02,0.3536231884057971
2021-05,ED,-0.05625757248974883,2021-06-02,2021-07-02,0.1246376811594203
2021-05,EFX,0.04659887157878129,2021-06-02,2021-07-02,0.7217391304347827
2021-05,EIX,0.028894790306398743,2021-06-02,2021-07-02,0.6318840579710145
2021-05,EL,0.045774789047708486,2021-06-02,2021-07-02,0.7130434782608696
2021-05,EMN,-0.08164904157170683,2021-06-02,2021-07-02,0.057971014492753624
2021-05,EMR,-0.0004104150764848713,2021-06-02,2021-07-02,0.4782608695652174
2021-05,ENPH,0.3394410154106424,2021-06-02,2021-07-02,1.0
2021-05,EOG,0.005864108135455126,2021-06-02,2021-07-02,0.527536231884058
2021-05,EQIX,0.05588774042420219,2021-06-02,2021-07-02,0.7507246376811594
2021-05,EQR,-0.011784225144981564,2021-06-02,2021-07-02,0.3826086956521739
2021-05,ES,-0.0004952486684498547,2021-06-02,2021-07-02,0.4753623188405797
2021-05,ESS,-0.0006627554951410541,2021-06-02,2021-07-02,0.4666666666666667
2021-05,ETN,0.03719932214825117,2021-06-02,2021-07-02,0.6695652173913044
2021-05,EW,0.14146497615140108,2021-06-02,2021-07-02,0.9420289855072463
2021-05,EXPD,0.042345172033925405,2021-06-02,2021-07-02,0.6927536231884058
2021-05,EXPE,-0.04424280142382797,2021-06-02,2021-07-02,0.1826086956521739
2021-05,EXR,0.0903446432568158,2021-06-02,2021-07-02,0.855072463768116
2021-05,F,0.001341405118841843,2021-06-02,2021-07-02,0.4927536231884058
2021-05,FANG,0.13442807286135783,2021-06-02,2021-07-02,0.936231884057971
2021-05,FAST,0.0032422573967918478,2021-06-02,2021-07-02,0.5101449275362319
2021-05,FCX,-0.1430547395302284,2021-06-02,2021-07-02,0.008695652173913044
2021-05,FE,-0.017304724960903295,2021-06-02,2021-07-02,0.34782608695652173
2021-05,FFIV,0.03501624422933336,2021-06-02,2021-07-02,0.6608695652173913
2021-05,FLIR,,2021-06-02,2021-07-02,
2021-05,FLT,,2021-06-02,2021-07-02,
2021-05,FMC,-0.07387212557972644,2021-06-02,2021-07-02,0.08985507246376812
2021-05,FOX,-0.006181703481925482,2021-06-02,2021-07-02,0.4318840579710145
2021-05,FRT,-0.0007991959546326255,2021-06-02,2021-07-02,0.463768115942029
2021-05,FTNT,0.14636973016353383,2021-06-02,2021-07-02,0.9507246376811594
2021-05,FTV,-0.037036971846232336,2021-06-02,2021-07-02,0.2289855072463768
2021-05,GD,-0.00940100879579897,2021-06-02,2021-07-02,0.4057971014492754
2021-05,GE,-0.051088259615322484,2021-06-02,2021-07-02,0.15072463768115943
2021-05,GILD,0.06047158837372413,2021-06-02,2021-07-02,0.7768115942028986
2021-05,GLW,-0.0391790984343342,2021-06-02,2021-07-02,0.21739130434782608
2021-05,GM,-0.01156731771821684,2021-06-02,2021-07-02,0.3884057971014493
2021-05,GNRC,0.29470831346821647,2021-06-02,2021-07-02,0.9971014492753624
2021-05,GOOG,0.06323113396623214,2021-06-02,2021-07-02,0.782608695652174
2021-05,GPC,-0.007269186774251368,2021-06-02,2021-07-02,0.42318840579710143
2021-05,GPS,,2021-06-02,2021-07-02,
2021-05,GRMN,0.04090402076654298,2021-06-02,2021-07-02,0.6898550724637681
2021-05,GWW,-0.032341292194546845,2021-06-02,2021-07-02,0.25507246376811593
2021-05,HAL,-0.02340875896247052,2021-06-02,2021-07-02,0.3101449275362319
2021-05,HAS,0.01246591241422057,2021-06-02,2021-07-02,0.5623188405797102
2021-05,HBI,,2021-06-02,2021-07-02,
2021-05,HCA,0.022395968606011563,2021-06-02,2021-07-02,0.6144927536231884
2021-05,HD,0.030233472171404152,2021-06-02,2021-07-02,0.6405797101449275
2021-05,HES,,2021-06-02,2021-07-02,
2021-05,HFC,,2021-06-02,2021-07-02,
2021-05,HLT,0.01310220601593981,2021-06-02,2021-07-02,0.5652173913043478
2021-05,HOLX,,2021-06-02,2021-07-02,
2021-05,HPE,-0.07758848167301269,2021-06-02,2021-07-02,0.06956521739130435
2021-05,HPQ,0.03748157586893863,2021-06-02,2021-07-02,0.672463768115942
2021-05,HRL,-0.029064900019797668,2021-06-02,2021-07-02,0.2753623188405797
2021-05,HSIC,0.007292535999878558,2021-06-02,2021-07-02,0.5333333333333333
2021-05,HST,-0.025424021564600552,2021-06-02,2021-07-02,0.2985507246376812
2021-05,HWM,-0.027393193197263743,2021-06-02,2021-07-02,0.28695652173913044
2021-05,ICE,0.06644717800289457,2021-06-02,2021-07-02,0.8
2021-05,IDXX,0.18379723700993722,2021-06-02,2021-07-02,0.9826086956521739
2021-05,IEX,-0.010697942053471188,2021-06-02,2021-07-02,0.39420289855072466
2021-05,IFF,0.04943312761786611,2021-06-02,2021-07-02,0.7333333333333333
2021-05,INCY,0.01604667712794572,2021-06-02,2021-07-02,0.5739130434782609
2021-05,INFO,,2021-06-02,2021-07-02,
2021-05,INTC,-0.012525946447952796,2021-06-02,2021-07-02,0.3739130434782609
2021-05,IP,-0.030207016004267673,2021-06-02,2021-07-02,0.26666666666666666
2021-05,IPG,,2021-06-02,2021-07-02,
2021-05,IPGP,0.019060011790881903,2021-06-02,2021-07-02,0.5971014492753624
2021-05,IQV,0.060212739985040065,2021-06-02,2021-07-02,0.7739130434782608
2021-05,IR,-0.022923771736383602,2021-06-02,2021-07-02,0.3130434782608696
2021-05,IRM,-0.04262790269606431,2021-06-02,2021-07-02,0.18840579710144928
2021-05,ISRG,0.14195286785132244,2021-06-02,2021-07-02,0.9449275362318841
2021-05,IT,0.08414530957865929,2021-06-02,2021-07-02,0.8405797101449275
2021-05,ITW,-0.029652683605086216,2021-06-02,2021-07-02,0.26956521739130435
2021-05,IVZ,-0.0719804913753852,2021-06-02,2021-07-02,0.0927536231884058
2021-05,J,-0.06131539783302431,2021-06-02,2021-07-02,0.11014492753623188
2021-05,JBHT,-0.02810263922235179,2021-06-02,2021-07-02,0.2811594202898551
2021-05,JCI,0.04630909058789712,2021-06-02,2021-07-02,0.7188405797101449
2021-05,JKHY,0.06622908112474901,2021-06-02,2021-07-02,0.7942028985507247
2021-05,JNPR,,2021-06-02,2021-07-02,
2021-05,K,,2021-06-02,2021-07-02,
2021-05,KIM,-0.053413502349150876,2021-06-02,2021-07-02,0.14202898550724638
2021-05,KLAC,-0.011945925655214795,2021-06-02,2021-07-02,0.37971014492753624
2021-05,KMI,-0.010655367494266876,2021-06-02,2021-07-02,0.39710144927536234
2021-05,KMX,0.16669582288310214,2021-06-02,2021-07-02,0.9710144927536232
2021-05,KO,-0.016427834591324686,2021-06-02,2021-07-02,0.36231884057971014
2021-05,KR,0.011067064354756129,2021-06-02,2021-07-02,0.5507246376811594
2021-05,KSU,,2021-06-02,2021-07-02,
2021-05,LEG,-0.05365541982116462,2021-06-02,2021-07-02,0.13623188405797101
2021-05,LEN,0.05496370744387358,2021-06-02,2021-07-02,0.744927536231884
2021-05,LHX,0.0032917577234263806,2021-06-02,2021-07-02,0.5130434782608696
2021-05,LIN,-0.027077721975627744,2021-06-02,2021-07-02,0.2898550724637681
2021-05,LKQ,0.002187888697767537,2021-06-02,2021-07-02,0.5014492753623189
2021-05,LLY,0.1749108085218638,2021-06-02,2021-07-02,0.9739130434782609
2021-05,LMT,-0.009348569140236296,2021-06-02,2021-07-02,0.40869565217391307
2021-05,LOW,0.025895205750085193,2021-06-02,2021-07-02,0.6231884057971014
2021-05,LRCX,-0.025092683670140614,2021-06-02,2021-07-02,0.30434782608695654
2021-05,LUMN,-0.058419231953776185,2021-06-02,2021-07-02,0.12173913043478261
2021-05,LUV,-0.11844923528492513,2021-06-02,2021-07-02,0.020289855072463767
2021-05,LVS,-0.09928706055213721,2021-06-02,2021-07-02,0.03768115942028986
2021-05,LW,-0.045994863226663574,2021-06-02,2021-07-02,0.17101449275362318
2021-05,LYB,-0.09715190668723717,2021-06-02,2021-07-02,0.043478260869565216
2021-05,MA,0.02229801541014398,2021-06-02,2021-07-02,0.6115942028985507
2021-05,MAA,0.03143436465914218,2021-06-02,2021-07-02,0.6492753623188405
2021-05,MAR,-0.009605178711449391,2021-06-02,2021-07-02,0.4028985507246377
2021-05,MCD,-0.0006412864914271399,2021-06-02,2021-07-02,0.46956521739130436
2021-05,MCHP,-0.046562226267355844,2021-06-02,2021-07-02,0.1681159420289855
2021-05,MCK,0.006270250893591012,2021-06-02,2021-07-02,0.5304347826086957
2021-05,MCO,0.09802944529314028,2021-06-02,2021-07-02,0.8840579710144928
2021-05,MDLZ,-0.011102874120940243,2021-06-02,2021-07-02,0.391304347826087
2021-05,MDT,0.029644035272877067,2021-06-02,2021-07-02,0.6347826086956522
2021-05,MGM,0.0005306228541117619,2021-06-02,2021-07-02,0.4811594202898551
2021-05,MHK,-0.037924753560064306,2021-06-02,2021-07-02,0.22028985507246376
2021-05,MKC,-0.012154370406770254,2021-06-02,2021-07-02,0.37681159420289856
2021-05,MLM,-0.02042730098115697,2021-06-02,2021-07-02,0.33043478260869563
2021-05,MMM,-0.016724848964762784,2021-06-02,2021-07-02,0.35942028985507246
2021-05,MNST,-0.041864400970654025,2021-06-02,2021-07-02,0.2
2021-05,MPC,-0.03032704889433757,2021-06-02,2021-07-02,0.263768115942029
2021-05,MPWR,0.09685995436310546,2021-06-02,2021-07-02,0.881159420289855
2021-05,MRK,0.09504186827449779,2021-06-02,2021-07-02,0.8724637681159421
2021-05,MRO,,2021-06-02,2021-07-02,
2021-05,MSCI,0.15577851145568022,2021-06-02,2021-07-02,0.9623188405797102
2021-05,MSFT,0.12272532290385096,2021-06-02,2021-07-02,0.9304347826086956
2021-05,MSI,0.06826748151769912,2021-06-02,2021-07-02,0.8057971014492754
2021-05,MTD,0.09905326016027782,2021-06-02,2021-07-02,0.8869565217391304
2021-05,MU,-0.04754557219857247,2021-06-02,2021-07-02,0.15942028985507245
2021-05,MXIM,,2021-06-02,2021-07-02,
2021-05,NCLH,-0.12307226284798589,2021-06-02,2021-07-02,0.017391304347826087
2021-05,NDAQ,0.06958629127829119,2021-06-02,2021-07-02,0.8115942028985508
2021-05,NEE,0.02159262764024583,2021-06-02,2021-07-02,0.6057971014492753
2021-05,NEM,-0.12847298785036976,2021-06-02,2021-07-02,0.011594202898550725
2021-05,NFLX,0.06958575110773624,2021-06-02,2021-07-02,0.808695652173913
2021-05,NKE,0.1905791750477852,2021-06-02,2021-07-02,0.9855072463768116
2021-05,NLSN,,2021-06-02,2021-07-02,
2021-05,NOC,0.005419315980877082,2021-06-02,2021-07-02,0.5246376811594203
2021-05,NOW,0.18162348568134634,2021-06-02,2021-07-02,0.9768115942028985
2021-05,NRG,0.2540883039517392,2021-06-02,2021-07-02,0.9942028985507246
2021-05,NSC,-0.02944881402005195,2021-06-02,2021-07-02,0.27246376811594203
2021-05,NTAP,0.0769532726260902,2021-06-02,2021-07-02,0.8260869565217391
2021-05,NUE,-0.07709453158224444,2021-06-02,2021-07-02,0.07536231884057971
2021-05,NVDA,0.22132530105360337,2021-06-02,2021-07-02,0.991304347826087
2021-05,NVR,0.06649782042128605,2021-06-02,2021-07-02,0.8028985507246377
2021-05,NWL,-0.04928350713925522,2021-06-02,2021-07-02,0.1536231884057971
2021-05,NXPI,-0.02189514131393533,2021-06-02,2021-07-02,0.3188405797101449
2021-05,O,-0.04099739309268968,2021-06-02,2021-07-02,0.20869565217391303
2021-05,OKE,0.05788013372015666,2021-06-02,2021-07-02,0.7623188405797101
2021-05,OMC,-0.013023334136370912,2021-06-02,2021-07-02,0.3710144927536232
2021-05,ORLY,0.09045927885345906,2021-06-02,2021-07-02,0.8579710144927536
2021-05,OTIS,0.05608796126228599,2021-06-02,2021-07-02,0.7565217391304347
2021-05,OXY,0.11499035762826226,2021-06-02,2021-07-02,0.9159420289855073
2021-05,PAYC,0.1817987477091212,2021-06-02,2021-07-02,0.9797101449275363
2021-05,PEAK,,2021-06-02,2021-07-02,
2021-05,PENN,-0.07157949607124581,2021-06-02,2021-07-02,0.09565217391304348
2021-05,PEP,0.011994796597438961,2021-06-02,2021-07-02,0.5565217391304348
2021-05,PFE,0.024233077091440958,2021-06-02,2021-07-02,0.6202898550724638
2021-05,PG,0.01828257268431388,2021-06-02,2021-07-02,0.5942028985507246
2021-05,PH,-0.007086107656166574,2021-06-02,2021-07-02,0.4260869565217391
2021-05,PHM,-0.03453924711340228,2021-06-02,2021-07-02,0.24347826086956523
2021-05,PKG,-0.060321035057385286,2021-06-02,2021-07-02,0.11884057971014493
2021-05,PKI,,2021-06-02,2021-07-02,
2021-05,PLD,-0.0008425598805313905,2021-06-02,2021-07-02,0.4608695652173913
2021-05,PM,0.04862711866968472,2021-06-02,2021-07-02,0.7275362318840579
2021-05,PNR,-0.03777598616623046,2021-06-02,2021-07-02,0.22318840579710145
2021-05,PNW,-0.03199428182959707,2021-06-02,2021-07-02,0.2579710144927536
2021-05,POOL,0.05958058475381223,2021-06-02,2021-07-02,0.7681159420289855
2021-05,PPG,-0.053676323801026715,2021-06-02,2021-07-02,0.13333333333333333
2021-05,PRGO,-0.002339480036272823,2021-06-02,2021-07-02,0.45217391304347826
2021-05,PSX,-0.019191945365230945,2021-06-02,2021-07-02,0.336231884057971
2021-05,PTC,0.10110126778884188,2021-06-02,2021-07-02,0.8898550724637682
2021-05,PVH,-0.0006398417109267918,2021-06-02,2021-07-02,0.47246376811594204
2021-05,PWR,-0.04233832260904724,2021-06-02,2021-07-02,0.19420289855072465
2021-05,PXD,,2021-06-02,2021-07-02,
2021-05,PYPL,0.1070679022311194,2021-06-02,2021-07-02,0.9043478260869565
2021-05,QCOM,0.06546090023599382,2021-06-02,2021-07-02,0.7913043478260869
2021-05,QRVO,0.055906323171127426,2021-06-02,2021-07-02,0.7536231884057971
2021-05,REG,-0.03502717719017423,2021-06-02,2021-07-02,0.24057971014492754
2021-05,REGN,0.15489951493495813,2021-06-02,2021-07-02,0.9565217391304348
2021-05,RHI,-0.017180110047238406,2021-06-02,2021-07-02,0.3507246376811594
2021-05,RL,-0.03619338486054402,2021-06-02,2021-07-02,0.23478260869565218
2021-05,ROK,0.049334002926233245,2021-06-02,2021-07-02,0.7304347826086957
2021-05,ROL,0.0218160964615548,2021-06-02,2021-07-02,0.6086956521739131
2021-05,ROP,0.0519523500647201,2021-06-02,2021-07-02,0.736231884057971
2021-05,ROST,0.045969892166296544,2021-06-02,2021-07-02,0.7159420289855073
2021-05,RSG,0.026462750647480604,2021-06-02,2021-07-02,0.6260869565217392
2021-05,RTX,-0.02177573883412487,2021-06-02,2021-07-02,0.3217391304347826
2021-05,SBAC,0.042731026417276885,2021-06-02,2021-07-02,0.6985507246376812
2021-05,SBUX,0.017433603811734866,2021-06-02,2021-07-02,0.5826086956521739
2021-05,SEE,,2021-06-02,2021-07-02,
2021-05,SHW,-0.025459421056117426,2021-06-02,2021-07-02,0.2956521739130435
2021-05,SLB,-0.07529607518058634,2021-06-02,2021-07-02,0.08115942028985507
2021-05,SNPS,0.10318119065586862,2021-06-02,2021-07-02,0.8956521739130435
2021-05,SPG,-0.030727144768061154,2021-06-02,2021-07-02,0.2608695652173913
2021-05,SPGI,0.09162013518173451,2021-06-02,2021-07-02,0.8666666666666667
2021-05,SRE,-0.007729696284253795,2021-06-02,2021-07-02,0.42028985507246375
2021-05,STE,0.09650606370284276,2021-06-02,2021-07-02,0.8782608695652174
2021-05,STX,-0.11221084454794028,2021-06-02,2021-07-02,0.02318840579710145
2021-05,SWK,-0.02062553404617462,2021-06-02,2021-07-02,0.32463768115942027
2021-05,SWKS,0.11355573860797863,2021-06-02,2021-07-02,0.9101449275362319
2021-05,SYK,0.06119878483422947,2021-06-02,2021-07-02,0.7797101449275362
2021-05,SYY,-0.04492044026427677,2021-06-02,2021-07-02,0.17681159420289855
2021-05,TAP,-0.10465895250830681,2021-06-02,2021-07-02,0.03188405797101449
2021-05,TDG,0.002941645778324009,2021-06-02,2021-07-02,0.5072463768115942
2021-05,TDY,-0.00212560669198536,2021-06-02,2021-07-02,0.45507246376811594
2021-05,TEL,0.00801945499764134,2021-06-02,2021-07-02,0.5420289855072464
2021-05,TER,-0.018929915790636298,2021-06-02,2021-07-02,0.3391304347826087
2021-05,TFX,0.05246955239012707,2021-06-02,2021-07-02,0.7391304347826086
2021-05,TGT,0.07969142677216756,2021-06-02,2021-07-02,0.8318840579710145
2021-05,TJX,0.034404440166804884,2021-06-02,2021-07-02,0.6550724637681159
2021-05,TMO,0.14335663950034117,2021-06-02,2021-07-02,0.9478260869565217
2021-05,TMUS,0.037665066484974474,2021-06-02,2021-07-02,0.6782608695652174
2021-05,TRMB,0.05278591576615388,2021-06-02,2021-07-02,0.7420289855072464
2021-05,TROW,0.07784344853882841,2021-06-02,2021-07-02,0.8289855072463768
2021-05,TSCO,0.036544824514913365,2021-06-02,2021-07-02,0.663768115942029
2021-05,TSLA,0.12192625369088606,2021-06-02,2021-07-02,0.927536231884058
2021-05,TSN,-0.08284515668685122,2021-06-02,2021-07-02,0.05507246376811594
2021-05,TT,0.015066076615150026,2021-06-02,2021-07-02,0.5710144927536231
2021-05,TTWO,0.002204507272484779,2021-06-02,2021-07-02,0.5043478260869565
2021-05,TWTR,,2021-06-02,2021-07-02,
2021-05,TXN,0.007653915090016339,2021-06-02,2021-07-02,0.5391304347826087
2021-05,TXT,0.007439695505274013,2021-06-02,2021-07-02,0.5362318840579711
2021-05,TYL,0.15820844406696088,2021-06-02,2021-07-02,0.9652173913043478
2021-05,UA,-0.04194372004218605,2021-06-02,2021-07-02,0.19710144927536233
2021-05,UAL,-0.12473047509652535,2021-06-02,2021-07-02,0.014492753623188406
2021-05,UHS,-0.0417194860711656,2021-06-02,2021-07-02,0.2028985507246377
2021-05,ULTA,0.044864707883835786,2021-06-02,2021-07-02,0.7043478260869566
2021-05,UNH,0.01234249022094569,2021-06-02,2021-07-02,0.5594202898550724
2021-05,UNP,0.0012030607839099705,2021-06-02,2021-07-02,0.48985507246376814
2021-05,UPS,-0.0017931125236548828,2021-06-02,2021-07-02,0.4579710144927536
2021-05,URI,-0.055839394492448347,2021-06-02,2021-07-02,0.13043478260869565
2021-05,V,0.039057745780895825,2021-06-02,2021-07-02,0.6840579710144927
2021-05,VFC,0.07275086597272873,2021-06-02,2021-07-02,0.8231884057971014
2021-05,VLO,-0.07489021738110335,2021-06-02,2021-07-02,0.08405797101449275
2021-05,VMC,-0.05269008722043822,2021-06-02,2021-07-02,0.14782608695652175
2021-05,VNO,-0.056161574137188475,2021-06-02,2021-07-02,0.12753623188405797
2021-05,VRSK,0.0296468431695438,2021-06-02,2021-07-02,0.6376811594202898
2021-05,VRSN,0.06628264791297966,2021-06-02,2021-07-02,0.7971014492753623
2021-05,VRTX,-0.04677256092926152,2021-06-02,2021-07-02,0.16521739130434782
2021-05,VTR,-0.009968556329631784,2021-06-02,2021-07-02,0.4
2021-05,VTRS,-0.04851222384469045,2021-06-02,2021-07-02,0.1565217391304348
2021-05,VZ,-0.0037070671537186017,2021-06-02,2021-07-02,0.4492753623188406
2021-05,WAB,-0.028469527061428912,2021-06-02,2021-07-02,0.2782608695652174
2021-05,WAT,0.12067715333839946,2021-06-02,2021-07-02,0.9246376811594202
2021-05,WBA,,2021-06-02,2021-07-02,
2021-05,WDC,-0.08342040829780117,2021-06-02,2021-07-02,0.05217391304347826
2021-05,WEC,-0.0339128885110469,2021-06-02,2021-07-02,0.2492753623188406
2021-05,WELL,0.0912361544640834,2021-06-02,2021-07-02,0.863768115942029
2021-05,WHR,-0.060351431563133495,2021-06-02,2021-07-02,0.11594202898550725
2021-05,WM,0.010139051254532294,2021-06-02,2021-07-02,0.5478260869565217
2021-05,WMB,0.0017757146140831015,2021-06-02,2021-07-02,0.4956521739130435
2021-05,WMT,-0.008772603559681458,2021-06-02,2021-07-02,0.41739130434782606
2021-05,WRK,,2021-06-02,2021-07-02,
2021-05,WST,0.09578461551571382,2021-06-02,2021-07-02,0.8753623188405797
2021-05,WU,-0.060681107294673686,2021-06-02,2021-07-02,0.11304347826086956
2021-05,WY,-0.08725686523096265,2021-06-02,2021-07-02,0.0463768115942029
2021-05,WYNN,-0.09766039642944302,2021-06-02,2021-07-02,0.04057971014492753
2021-05,XEL,-0.04238318410533448,2021-06-02,2021-07-02,0.19130434782608696
2021-05,XLNX,,2021-06-02,2021-07-02,
2021-05,XOM,0.036593536718947384,2021-06-02,2021-07-02,0.6666666666666666
2021-05,XRAY,-0.027948625595637044,2021-06-02,2021-07-02,0.28405797101449276
2021-05,XYL,0.01784970735125624,2021-06-02,2021-07-02,0.5884057971014492
2021-05,YUM,-0.01920479490602378,2021-06-02,2021-07-02,0.3333333333333333
2021-05,ZBH,0.01675859586755868,2021-06-02,2021-07-02,0.5768115942028985
2021-05,ZBRA,0.06967532577849389,2021-06-02,2021-07-02,0.8144927536231884
2021-05,ZTS,0.11419458226612833,2021-06-02,2021-07-02,0.9130434782608695
2021-06,A,0.033866398214892124,2021-07-02,2021-08-03,0.5855072463768116
2021-06,AAL,-0.07122899496754753,2021-07-02,2021-08-03,0.11014492753623188
2021-06,AAPL,0.052872154724767695,2021-07-02,2021-08-03,0.7333333333333333
2021-06,ABBV,0.02063050941682376,2021-07-02,2021-08-03,0.4985507246376812
2021-06,ABMD,,2021-07-02,2021-08-03,
2021-06,ABT,0.038503111171112936,2021-07-02,2021-08-03,0.6492753623188405
2021-06,ACN,0.04782551178910888,2021-07-02,2021-08-03,0.7072463768115942
2021-06,ADBE,0.04756609105884935,2021-07-02,2021-08-03,0.7043478260869566
2021-06,ADI,-0.011659903128172222,2021-07-02,2021-08-03,0.3217391304347826
2021-06,ADM,-0.013854571586287667,2021-07-02,2021-08-03,0.30434782608695654
2021-06,ADP,0.05936076339756702,2021-07-02,2021-08-03,0.7768115942028986
2021-06,ADSK,0.1003224158557754,2021-07-02,2021-08-03,0.9101449275362319
